miRNA_ID	isoform_coords	read_count	reads_per_million_miRNA_mapped	cross-mapped	miRNA_region
hsa-mir-106a	hg38:chrX:134170244-134170267:-	5	4.093495	N	mature,MIMAT0000103
hsa-mir-106a	hg38:chrX:134170246-134170267:-	1	0.818699	N	mature,MIMAT0000103
hsa-mir-106b	hg38:chr7:100093975-100094002:-	1	0.818699	N	precursor
hsa-mir-106b	hg38:chr7:100094001-100094024:-	3	2.456097	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094002-100094024:-	25	20.467477	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094002-100094025:-	1	0.818699	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094023:-	1	0.818699	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094024:-	460	376.601580	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094025:-	17	13.917884	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094003-100094026:-	9	7.368292	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094024:-	14	11.461787	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094004-100094026:-	3	2.456097	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094024:-	4	3.274796	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094005-100094026:-	3	2.456097	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094006-100094024:-	1	0.818699	N	mature,MIMAT0004672
hsa-mir-106b	hg38:chr7:100094041-100094064:-	1	0.818699	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094042-100094064:-	150	122.804863	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094043-100094064:-	88	72.045520	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094044-100094064:-	14	11.461787	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094045-100094064:-	7	5.730894	N	mature,MIMAT0000680
hsa-mir-106b	hg38:chr7:100094064-100094084:-	1	0.818699	N	precursor
hsa-mir-107	hg38:chr10:89592756-89592779:-	6	4.912195	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592757-89592779:-	6	4.912195	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592775:-	1	0.818699	N	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592778:-	2	1.637398	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592758-89592779:-	28	22.923574	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592759-89592779:-	3	2.456097	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592760-89592779:-	3	2.456097	Y	mature,MIMAT0000104
hsa-mir-107	hg38:chr10:89592792-89592816:-	1	0.818699	N	unannotated
hsa-mir-107	hg38:chr10:89592793-89592816:-	1	0.818699	N	unannotated
hsa-mir-10a	hg38:chr17:48579866-48579886:-	1	0.818699	N	mature,MIMAT0004555
hsa-mir-10a	hg38:chr17:48579902-48579926:-	5	4.093495	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579902-48579927:-	2	1.637398	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579923:-	2	1.637398	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579925:-	9	7.368292	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579926:-	291	238.241434	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579927:-	230	188.300790	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579903-48579928:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579925:-	3	2.456097	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579926:-	205	167.833313	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579904-48579927:-	224	183.388596	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579923:-	7	5.730894	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579924:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579925:-	16	13.099185	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579926:-	2382	1950.141226	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579927:-	13577	11115.477506	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579905-48579928:-	93	76.139015	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579923:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579925:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579926:-	121	99.062590	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579927:-	675	552.621884	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579906-48579928:-	23	18.830079	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579926:-	15	12.280486	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579907-48579927:-	81	66.314626	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579926:-	6	4.912195	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579908-48579927:-	17	13.917884	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579927:-	9	7.368292	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579909-48579928:-	2	1.637398	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579910-48579927:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579911-48579926:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579911-48579927:-	7	5.730894	N	mature,MIMAT0000253
hsa-mir-10a	hg38:chr17:48579912-48579927:-	1	0.818699	N	mature,MIMAT0000253
hsa-mir-10b	hg38:chr2:176150328-176150350:+	1	0.818699	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150328-176150351:+	24	19.648778	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150328-176150352:+	5	4.093495	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150344:+	14	11.461787	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150345:+	63	51.578042	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150346:+	13	10.643088	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150347:+	31	25.379672	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150348:+	130	106.430881	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150349:+	600	491.219452	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150350:+	5778	4730.443326	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150351:+	71814	58794.056245	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150352:+	6856	5613.000942	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150329-176150353:+	483	395.431659	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150345:+	5	4.093495	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150347:+	3	2.456097	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150348:+	11	9.005690	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150349:+	65	53.215441	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150350:+	246	201.399975	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150351:+	3274	2680.420811	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150352:+	3007	2461.828155	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150353:+	1298	1062.671415	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150354:+	1	0.818699	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150330-176150355:+	1	0.818699	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150348:+	1	0.818699	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150350:+	2	1.637398	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150351:+	13	10.643088	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150352:+	7	5.730894	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150331-176150353:+	4	3.274796	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150332-176150350:+	2	1.637398	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150332-176150351:+	2	1.637398	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150332-176150352:+	1	0.818699	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150351:+	8	6.549593	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150352:+	1	0.818699	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150333-176150353:+	2	1.637398	N	mature,MIMAT0000254
hsa-mir-10b	hg38:chr2:176150368-176150388:+	1	0.818699	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150368-176150390:+	11	9.005690	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150369-176150390:+	6	4.912195	N	mature,MIMAT0004556
hsa-mir-10b	hg38:chr2:176150369-176150391:+	1	0.818699	N	mature,MIMAT0004556
hsa-mir-1180	hg38:chr17:19344513-19344535:-	19	15.555283	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344514-19344535:-	5	4.093495	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344519-19344535:-	1	0.818699	N	mature,MIMAT0005825
hsa-mir-1180	hg38:chr17:19344520-19344535:-	1	0.818699	N	mature,MIMAT0005825
hsa-mir-1185-1	hg38:chr14:101042972-101042991:+	1	0.818699	N	precursor
hsa-mir-1197	hg38:chr14:101025585-101025606:+	1	0.818699	N	unannotated
hsa-mir-1224	hg38:chr3:184241405-184241428:+	1	0.818699	N	mature,MIMAT0005458
hsa-mir-1226	hg38:chr3:47849608-47849630:+	2	1.637398	N	mature,MIMAT0005577
hsa-mir-1229	hg38:chr5:179798278-179798301:-	1	0.818699	N	mature,MIMAT0005584
hsa-mir-1245a	hg38:chr2:188978094-188978115:+	1	0.818699	N	unannotated
hsa-mir-1245a	hg38:chr2:188978098-188978120:+	1	0.818699	N	unannotated
hsa-mir-1245a	hg38:chr2:188978098-188978121:+	1	0.818699	N	unannotated
hsa-mir-1247	hg38:chr14:101560326-101560347:-	19	15.555283	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560327-101560347:-	2	1.637398	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560328-101560347:-	1	0.818699	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560328-101560352:-	1	0.818699	N	mature,MIMAT0022721
hsa-mir-1247	hg38:chr14:101560362-101560384:-	1	0.818699	N	mature,MIMAT0005899
hsa-mir-1247	hg38:chr14:101560368-101560384:-	1	0.818699	N	mature,MIMAT0005899
hsa-mir-1248	hg38:chr3:186786675-186786691:+	1	0.818699	N	mature,MIMAT0005900
hsa-mir-1248	hg38:chr3:186786772-186786801:+	1	0.818699	N	unannotated
hsa-mir-1249	hg38:chr22:45200958-45200980:-	3	2.456097	N	mature,MIMAT0005901
hsa-mir-1255a	hg38:chr4:101330325-101330347:-	1	0.818699	N	unannotated
hsa-mir-125a	hg38:chr19:51693238-51693268:+	1	0.818699	N	precursor
hsa-mir-125a	hg38:chr19:51693242-51693268:+	1	0.818699	N	precursor
hsa-mir-125a	hg38:chr19:51693246-51693268:+	1	0.818699	N	precursor
hsa-mir-125a	hg38:chr19:51693247-51693267:+	1	0.818699	N	precursor
hsa-mir-125a	hg38:chr19:51693247-51693268:+	7	5.730894	N	precursor
hsa-mir-125a	hg38:chr19:51693248-51693268:+	75	61.402432	N	precursor
hsa-mir-125a	hg38:chr19:51693249-51693268:+	9	7.368292	N	precursor
hsa-mir-125a	hg38:chr19:51693250-51693267:+	1	0.818699	N	precursor
hsa-mir-125a	hg38:chr19:51693250-51693268:+	61	49.940644	N	precursor
hsa-mir-125a	hg38:chr19:51693251-51693268:+	3	2.456097	N	precursor
hsa-mir-125a	hg38:chr19:51693268-51693287:+	2	1.637398	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693288:+	10	8.186991	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693289:+	102	83.507307	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693290:+	937	767.121045	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693291:+	504	412.624340	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693268-51693292:+	431	352.859307	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693290:+	8	6.549593	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693291:+	2	1.637398	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693269-51693292:+	4	3.274796	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693271-51693292:+	1	0.818699	N	mature,MIMAT0000443
hsa-mir-125a	hg38:chr19:51693306-51693328:+	4	3.274796	N	mature,MIMAT0004602
hsa-mir-125a	hg38:chr19:51693309-51693327:+	1	0.818699	N	mature,MIMAT0004602
hsa-mir-125b-1	hg38:chr11:122099770-122099791:-	1	0.818699	N	mature,MIMAT0004592
hsa-mir-125b-1	hg38:chr11:122099809-122099828:-	1	0.818699	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099830:-	4	3.274796	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099809-122099831:-	439	359.408899	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099810-122099831:-	113	92.512997	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099811-122099831:-	26	21.286176	N	mature,MIMAT0000423
hsa-mir-125b-1	hg38:chr11:122099812-122099831:-	9	7.368292	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590234-16590253:+	2	1.637398	N	precursor
hsa-mir-125b-2	hg38:chr21:16590253-16590271:+	1	0.818699	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590272:+	12	9.824389	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590273:+	29	23.742274	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590274:+	99	81.051210	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590275:+	436	356.952802	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590253-16590276:+	1	0.818699	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590254-16590273:+	1	0.818699	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590254-16590275:+	6	4.912195	N	mature,MIMAT0000423
hsa-mir-125b-2	hg38:chr21:16590289-16590311:+	1	0.818699	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590290-16590311:+	1	0.818699	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590290-16590312:+	1	0.818699	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590311:+	1	0.818699	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590312:+	3	2.456097	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590313:+	2	1.637398	N	mature,MIMAT0004603
hsa-mir-125b-2	hg38:chr21:16590292-16590314:+	8	6.549593	N	mature,MIMAT0004603
hsa-mir-126	hg38:chr9:136670616-136670635:+	3	2.456097	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670636:+	15	12.280486	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670637:+	212	173.564206	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670638:+	2	1.637398	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670616-136670639:+	1	0.818699	N	mature,MIMAT0000444
hsa-mir-126	hg38:chr9:136670637-136670654:+	2	1.637398	N	stemloop
hsa-mir-126	hg38:chr9:136670652-136670673:+	2	1.637398	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670674:+	73	59.765033	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670652-136670675:+	64	52.396742	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670670:+	3	2.456097	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670672:+	1	0.818699	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670673:+	29	23.742274	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670674:+	175	143.272340	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670653-136670675:+	2657	2175.283475	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670670:+	1	0.818699	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670673:+	4	3.274796	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670674:+	16	13.099185	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670654-136670675:+	299	244.791027	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670655-136670675:+	1	0.818699	N	mature,MIMAT0000445
hsa-mir-126	hg38:chr9:136670658-136670675:+	1	0.818699	N	mature,MIMAT0000445
hsa-mir-1262	hg38:chr1:68183577-68183599:-	2	1.637398	N	mature,MIMAT0005914
hsa-mir-1266	hg38:chr15:52277166-52277189:-	27	22.104875	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277167-52277189:-	4	3.274796	N	mature,MIMAT0005920
hsa-mir-1266	hg38:chr15:52277168-52277189:-	4	3.274796	N	mature,MIMAT0005920
hsa-mir-1269a	hg38:chr4:66276889-66276911:+	1	0.818699	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276889-66276912:+	2	1.637398	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276907:+	1	0.818699	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276908:+	1	0.818699	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276909:+	2	1.637398	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276910:+	36	29.473167	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276911:+	31	25.379672	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276912:+	90	73.682918	N	mature,MIMAT0005923
hsa-mir-1269a	hg38:chr4:66276890-66276913:+	1	0.818699	N	mature,MIMAT0005923
hsa-mir-127	hg38:chr14:100882999-100883022:+	2	1.637398	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883021:+	3	2.456097	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883022:+	124	101.518687	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883023:+	85	69.589422	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883001-100883024:+	32	26.198371	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883002-100883021:+	1	0.818699	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883003-100883025:+	2	1.637398	N	mature,MIMAT0004604
hsa-mir-127	hg38:chr14:100883034-100883056:+	4	3.274796	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883051:+	1	0.818699	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883053:+	1	0.818699	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883054:+	5	4.093495	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883055:+	40	32.747963	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883056:+	120	98.243890	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883057:+	316	258.708912	N	mature,MIMAT0000446
hsa-mir-127	hg38:chr14:100883035-100883058:+	4	3.274796	N	mature,MIMAT0000446
hsa-mir-1270	hg38:chr19:20399320-20399343:-	2	1.637398	N	mature,MIMAT0005924
hsa-mir-1271	hg38:chr5:176367960-176367979:+	1	0.818699	N	mature,MIMAT0005796
hsa-mir-1271	hg38:chr5:176367960-176367980:+	1	0.818699	N	mature,MIMAT0005796
hsa-mir-1276	hg38:chr15:85770546-85770568:-	1	0.818699	N	mature,MIMAT0005930
hsa-mir-1277	hg38:chrX:118386440-118386462:+	1	0.818699	N	mature,MIMAT0005933
hsa-mir-128-1	hg38:chr2:135665391-135665411:+	1	0.818699	N	precursor
hsa-mir-128-1	hg38:chr2:135665411-135665431:+	1	0.818699	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665432:+	5	4.093495	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665433:+	1	0.818699	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665411-135665434:+	4	3.274796	N	mature,MIMAT0026477
hsa-mir-128-1	hg38:chr2:135665446-135665465:+	2	1.637398	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665466:+	2	1.637398	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665467:+	45	36.841459	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665468:+	10	8.186991	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665446-135665469:+	1	0.818699	N	mature,MIMAT0000424
hsa-mir-128-1	hg38:chr2:135665447-135665467:+	1	0.818699	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744547:+	4	3.274796	N	mature,MIMAT0000424
hsa-mir-128-2	hg38:chr3:35744527-35744548:+	30	24.560973	N	mature,MIMAT0000424
hsa-mir-1284	hg38:chr3:71542039-71542061:-	1	0.818699	N	mature,MIMAT0005941
hsa-mir-1287	hg38:chr10:98395231-98395254:-	1	0.818699	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395232-98395254:-	6	4.912195	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395233-98395254:-	4	3.274796	N	mature,MIMAT0026738
hsa-mir-1287	hg38:chr10:98395271-98395293:-	4	3.274796	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395272-98395293:-	12	9.824389	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395273-98395293:-	7	5.730894	N	mature,MIMAT0005878
hsa-mir-1287	hg38:chr10:98395274-98395293:-	1	0.818699	N	mature,MIMAT0005878
hsa-mir-1291	hg38:chr12:48654497-48654519:-	1	0.818699	N	mature,MIMAT0005881
hsa-mir-1292	hg38:chr20:2652779-2652801:+	1	0.818699	N	mature,MIMAT0005943
hsa-mir-1292	hg38:chr20:2652779-2652803:+	1	0.818699	N	mature,MIMAT0005943
hsa-mir-1295a	hg38:chr1:171101738-171101759:-	1	0.818699	N	mature,MIMAT0005885
hsa-mir-1295b	hg38:chr1:171101738-171101760:+	1	0.818699	N	mature,MIMAT0022293
hsa-mir-1296	hg38:chr10:63373011-63373034:-	4	3.274796	N	mature,MIMAT0005794
hsa-mir-1296	hg38:chr10:63373012-63373034:-	9	7.368292	N	mature,MIMAT0005794
hsa-mir-1296	hg38:chr10:63373013-63373034:-	1	0.818699	N	mature,MIMAT0005794
hsa-mir-1296	hg38:chr10:63373015-63373034:-	1	0.818699	N	mature,MIMAT0005794
hsa-mir-1301	hg38:chr2:25328650-25328675:-	5	4.093495	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328651-25328674:-	1	0.818699	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328651-25328675:-	6	4.912195	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328653-25328675:-	3	2.456097	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328654-25328675:-	4	3.274796	N	mature,MIMAT0005797
hsa-mir-1301	hg38:chr2:25328656-25328675:-	1	0.818699	N	mature,MIMAT0005797
hsa-mir-1306	hg38:chr22:20086072-20086093:+	2	1.637398	N	mature,MIMAT0022726
hsa-mir-1306	hg38:chr22:20086072-20086094:+	7	5.730894	N	mature,MIMAT0022726
hsa-mir-1307	hg38:chr10:103394296-103394323:-	1	0.818699	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394297-103394322:-	1	0.818699	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394298-103394322:-	6	4.912195	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394298-103394323:-	3	2.456097	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394318:-	2	1.637398	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394320:-	4	3.274796	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394321:-	3	2.456097	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394322:-	218	178.476401	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394299-103394323:-	337	275.901592	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394300-103394321:-	5	4.093495	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394300-103394322:-	1412	1156.003111	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394300-103394323:-	2685	2198.207049	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394301-103394321:-	1	0.818699	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394301-103394322:-	46	37.660158	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394301-103394323:-	101	82.688608	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394302-103394322:-	1	0.818699	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394302-103394323:-	12	9.824389	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394303-103394323:-	1	0.818699	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394305-103394323:-	1	0.818699	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394306-103394323:-	2	1.637398	N	mature,MIMAT0005951
hsa-mir-1307	hg38:chr10:103394339-103394362:-	13	10.643088	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394340-103394362:-	71	58.127635	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394341-103394362:-	206	168.652012	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394342-103394362:-	49	40.116255	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394343-103394362:-	6	4.912195	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394344-103394362:-	2	1.637398	N	mature,MIMAT0022727
hsa-mir-1307	hg38:chr10:103394347-103394362:-	1	0.818699	N	mature,MIMAT0022727
hsa-mir-130a	hg38:chr11:57641212-57641234:+	3	2.456097	N	mature,MIMAT0004593
hsa-mir-130a	hg38:chr11:57641251-57641273:+	1	0.818699	N	mature,MIMAT0000425
